point,route,distance,x,y
2215,bay,44300,568256.1464,568256.1464
2216,bay,44320,568275.94,568275.94
2217,bay,44340,568295.7227,568295.7227
2218,bay,44360,568315.499,568315.499
2219,bay,44380,568335.2754,568335.2754
2220,bay,44400,568355.0517,568355.0517
2221,bay,44420,568374.8247,568374.8247
2222,bay,44440,568394.5796,568394.5796
2223,bay,44460,568414.3345,568414.3345
2224,bay,44480,568434.0894,568434.0894
2225,bay,44500,568453.8443,568453.8443
2226,bay,44520,568473.5743,568473.5743
2227,bay,44540,568493.3037,568493.3037
2228,bay,44560,568513.033,568513.033
2229,bay,44580,568532.7618,568532.7618
2230,bay,44600,568552.4653,568552.4653
2231,bay,44620,568572.1689,568572.1689
2232,bay,44640,568591.8724,568591.8724
2233,bay,44660,568611.576,568611.576
2234,bay,44680,568631.2754,568631.2754
2235,bay,44700,568650.9511,568650.9511
2236,bay,44720,568670.6268,568670.6268
2237,bay,44740,568690.3025,568690.3025
2238,bay,44760,568709.9782,568709.9782
2239,bay,44780,568729.6362,568729.6362
2240,bay,44800,568749.2867,568749.2867
2241,bay,44820,568768.9262,568768.9262
2242,bay,44840,568788.558,568788.558
2243,bay,44860,568808.1787,568808.1787
2244,bay,44880,568827.7901,568827.7901
2245,bay,44900,568847.3894,568847.3894
2246,bay,44920,568866.9788,568866.9788
2247,bay,44940,568886.5575,568886.5575
2248,bay,44960,568906.1293,568906.1293
2249,bay,44980,568925.7011,568925.7011
2250,bay,45000,568945.2729,568945.2729
2251,bay,45020,568964.8267,568964.8267
2252,bay,45040,568984.3789,568984.3789
2253,bay,45060,569003.9311,569003.9311
2254,bay,45080,569023.4567,569023.4567
2255,bay,45100,569042.9811,569042.9811
2256,bay,45120,569062.4957,569062.4957
2257,bay,45140,569081.985,569081.985
2258,bay,45160,569101.4744,569101.4744
2259,bay,45180,569120.9296,569120.9296
2260,bay,45200,569140.3765,569140.3765
2261,bay,45220,569159.8025,569159.8025
2262,bay,45240,569179.1994,569179.1994
2263,bay,45260,569198.5878,569198.5878
2264,bay,45280,569217.9275,569217.9275
2265,bay,45300,569237.2672,569237.2672
2266,bay,45320,569256.5439,569256.5439
2267,bay,45340,569275.8188,569275.8188
2268,bay,45360,569295.0201,569295.0201
2269,bay,45380,569314.1731,569314.1731
2270,bay,45400,569333.2665,569333.2665
2271,bay,45420,569352.2812,569352.2812
2272,bay,45440,569371.2615,569371.2615
2273,bay,45460,569390.1729,569390.1729
2274,bay,45480,569409.0445,569409.0445
2275,bay,45500,569427.8772,569427.8772
2276,bay,45520,569446.6603,569446.6603
2277,bay,45540,569465.4261,569465.4261
2278,bay,45560,569484.1519,569484.1519
2279,bay,45580,569502.8671,569502.8671
2280,bay,45600,569521.5637,569521.5637
2281,bay,45620,569540.2543,569540.2543
2282,bay,45640,569558.945,569558.945
2283,bay,45660,569577.6357,569577.6357
2284,bay,45680,569596.3264,569596.3264
2285,bay,45700,569615.0212,569615.0212
2286,bay,45720,569633.7583,569633.7583
2287,bay,45740,569652.5126,569652.5126
2288,bay,45760,569671.2993,569671.2993
2289,bay,45780,569690.1375,569690.1375
2290,bay,45800,569708.9899,569708.9899
2291,bay,45820,569727.9234,569727.9234
2292,bay,45840,569746.8853,569746.8853
2293,bay,45860,569765.9099,569765.9099
2294,bay,45880,569785.0012,569785.0012
2295,bay,45900,569804.1326,569804.1326
2296,bay,45920,569823.3203,569823.3203
2297,bay,45940,569842.5081,569842.5081
2298,bay,45960,569861.6958,569861.6958
2299,bay,45980,569880.925,569880.925
2300,bay,46000,569900.1687,569900.1687
2301,bay,46020,569919.4124,569919.4124
2302,bay,46040,569938.7157,569938.7157
2303,bay,46060,569958.0295,569958.0295
2304,bay,46080,569977.3558,569977.3558
2305,bay,46100,569996.7285,569996.7285
2306,bay,46120,570016.141,570016.141
2307,bay,46140,570035.5835,570035.5835
2308,bay,46160,570055.0441,570055.0441
2309,bay,46180,570074.5292,570074.5292
2310,bay,46200,570094.0419,570094.0419
2311,bay,46220,570113.574,570113.574
2312,bay,46240,570133.1274,570133.1274
2313,bay,46260,570152.7142,570152.7142
2314,bay,46280,570172.3224,570172.3224
2315,bay,46300,570191.9525,570191.9525
2316,bay,46320,570211.6078,570211.6078
2317,bay,46340,570231.2936,570231.2936
2318,bay,46360,570250.9985,570250.9985
2319,bay,46380,570270.7137,570270.7137
2320,bay,46400,570290.438,570290.438
2321,bay,46420,570310.1926,570310.1926
2322,bay,46440,570329.969,570329.969
2323,bay,46460,570349.776,570349.776
2324,bay,46480,570369.6269,570369.6269
2325,bay,46500,570389.5007,570389.5007
2326,bay,46520,570409.4017,570409.4017
2327,bay,46540,570429.3027,570429.3027
2328,bay,46560,570449.2285,570449.2285
2329,bay,46580,570469.1807,570469.1807
2330,bay,46600,570489.1582,570489.1582
2331,bay,46620,570509.1525,570509.1525
2332,bay,46640,570529.1506,570529.1506
2333,bay,46660,570549.1274,570549.1274
2334,bay,46680,570569.0698,570569.0698
2335,bay,46700,570588.9646,570588.9646
2336,bay,46720,570608.8143,570608.8143
2337,bay,46740,570628.6227,570628.6227
2338,bay,46760,570648.4104,570648.4104
2339,bay,46780,570668.187,570668.187
2340,bay,46800,570687.8734,570687.8734
2341,bay,46820,570707.454,570707.454
2342,bay,46840,570726.9619,570726.9619
2343,bay,46860,570746.4482,570746.4482
2344,bay,46880,570765.9588,570765.9588
2345,bay,46900,570785.5393,570785.5393
2346,bay,46920,570805.2418,570805.2418
2347,bay,46940,570825.0746,570825.0746
2348,bay,46960,570844.9771,570844.9771
2349,bay,46980,570864.9156,570864.9156
2350,bay,47000,570884.8823,570884.8823
2351,bay,47020,570904.8689,570904.8689
2352,bay,47040,570924.8666,570924.8666
2353,bay,47060,570944.8655,570944.8655
2354,bay,47080,570964.8549,570964.8549
2355,bay,47100,570984.8223,570984.8223
2356,bay,47120,571004.7566,571004.7566
2357,bay,47140,571024.6448,571024.6448
2358,bay,47160,571044.4727,571044.4727
2359,bay,47180,571064.2365,571064.2365
2360,bay,47200,571083.9304,571083.9304
2361,bay,47220,571103.5502,571103.5502
2362,bay,47240,571123.0923,571123.0923
2363,bay,47260,571142.5544,571142.5544
2364,bay,47280,571161.9334,571161.9334
2365,bay,47300,571181.1895,571181.1895
2366,bay,47320,571200.3138,571200.3138
2367,bay,47340,571219.3096,571219.3096
2368,bay,47360,571238.1825,571238.1825
2369,bay,47380,571256.9339,571256.9339
2370,bay,47400,571275.5685,571275.5685
2371,bay,47420,571294.1059,571294.1059
2372,bay,47440,571312.5602,571312.5602
2373,bay,47460,571330.9411,571330.9411
2374,bay,47480,571349.2335,571349.2335
2375,bay,47500,571367.4132,571367.4132
2376,bay,47520,571385.5045,571385.5045
2377,bay,47540,571403.4879,571403.4879
2378,bay,47560,571421.3063,571421.3063
2379,bay,47580,571439.0029,571439.0029
2380,bay,47600,571456.5669,571456.5669
2381,bay,47620,571473.9707,571473.9707
2382,bay,47640,571491.1611,571491.1611
2383,bay,47660,571508.1732,571508.1732
2384,bay,47680,571524.9895,571524.9895
2385,bay,47700,571541.5848,571541.5848
2386,bay,47720,571557.9667,571557.9667
2387,bay,47740,571574.0825,571574.0825
2388,bay,47760,571590.0087,571590.0087
2389,bay,47780,571605.7634,571605.7634
2390,bay,47800,571621.3628,571621.3628
2391,bay,47820,571636.7508,571636.7508
2392,bay,47840,571652.0024,571652.0024
2393,bay,47860,571667.1528,571667.1528
2394,bay,47880,571682.1424,571682.1424
2395,bay,47900,571697.0088,571697.0088
2396,bay,47920,571711.7021,571711.7021
2397,bay,47940,571726.1795,571726.1795
2398,bay,47960,571740.4217,571740.4217
2399,bay,47980,571754.5149,571754.5149
2400,bay,48000,571768.479,571768.479
2401,bay,48020,571782.2203,571782.2203
2402,bay,48040,571795.871,571795.871
2403,bay,48060,571809.4174,571809.4174
2404,bay,48080,571822.8325,571822.8325
2405,bay,48100,571836.2161,571836.2161
2406,bay,48120,571849.48,571849.48
2407,bay,48140,571862.7416,571862.7416
2408,bay,48160,571875.9126,571875.9126
2409,bay,48180,571889.0539,571889.0539
2410,bay,48200,571902.0711,571902.0711
2411,bay,48220,571915.0411,571915.0411
2412,bay,48240,571927.867,571927.867
2413,bay,48260,571940.6508,571940.6508
2414,bay,48280,571953.2563,571953.2563
2415,bay,48300,571965.8265,571965.8265
2416,bay,48320,571978.1942,571978.1942
2417,bay,48340,571990.498,571990.498
2418,bay,48360,572002.636,572002.636
2419,bay,48380,572014.6416,572014.6416
2420,bay,48400,572026.5355,572026.5355
2421,bay,48420,572038.2105,572038.2105
2422,bay,48440,572049.7968,572049.7968
2423,bay,48460,572061.1709,572061.1709
2424,bay,48480,572072.3558,572072.3558
2425,bay,48500,572083.4122,572083.4122
2426,bay,48520,572094.3109,572094.3109
2427,bay,48540,572105.0344,572105.0344
2428,bay,48560,572115.6686,572115.6686
2429,bay,48580,572126.1515,572126.1515
2430,bay,48600,572136.5238,572136.5238
2431,bay,48620,572146.826,572146.826
2432,bay,48640,572156.986,572156.986
2433,bay,48660,572167.1222,572167.1222
2434,bay,48680,572177.1284,572177.1284
2435,bay,48700,572187.1338,572187.1338
2436,bay,48720,572196.9976,572196.9976
2437,bay,48740,572206.7864,572206.7864
2438,bay,48760,572216.4832,572216.4832
2439,bay,48780,572226.0391,572226.0391
2440,bay,48800,572235.5326,572235.5326
2441,bay,48820,572244.9093,572244.9093
2442,bay,48840,572254.1911,572254.1911
2443,bay,48860,572263.4151,572263.4151
2444,bay,48880,572272.4986,572272.4986
2445,bay,48900,572281.5397,572281.5397
2446,bay,48920,572290.4742,572290.4742
2447,bay,48940,572299.3393,572299.3393
2448,bay,48960,572308.1377,572308.1377
2449,bay,48980,572316.8217,572316.8217
2450,bay,49000,572325.4402,572325.4402
2451,bay,49020,572333.9067,572333.9067
2452,bay,49040,572342.2941,572342.2941
2453,bay,49060,572350.5965,572350.5965
2454,bay,49080,572358.7808,572358.7808
2455,bay,49100,572366.9305,572366.9305
2456,bay,49120,572374.9423,572374.9423
2457,bay,49140,572382.9354,572382.9354
2458,bay,49160,572390.8219,572390.8219
2459,bay,49180,572398.6895,572398.6895
2460,bay,49200,572406.4679,572406.4679
2461,bay,49220,572414.2417,572414.2417
2462,bay,49240,572421.9312,572421.9312
2463,bay,49260,572429.6207,572429.6207
2464,bay,49280,572437.1789,572437.1789
2465,bay,49300,572444.6575,572444.6575
2466,bay,49320,572451.8637,572451.8637
2467,bay,49340,572459.0225,572459.0225
2468,bay,49360,572466.0301,572466.0301
2469,bay,49380,572472.9906,572472.9906
2470,bay,49400,572479.9061,572479.9061
2471,bay,49420,572486.8216,572486.8216
2472,bay,49440,572493.7371,572493.7371
2473,bay,49460,572500.71,572500.71
2474,bay,49480,572507.7957,572507.7957
2475,bay,49500,572514.9226,572514.9226
2476,bay,49520,572522.2425,572522.2425
2477,bay,49540,572529.7463,572529.7463
2478,bay,49560,572537.4648,572537.4648
2479,bay,49580,572545.4139,572545.4139
2480,bay,49600,572553.5023,572553.5023
2481,bay,49620,572561.6342,572561.6342
2482,bay,49640,572569.8723,572569.8723
2483,bay,49660,572578.1922,572578.1922
2484,bay,49680,572586.6003,572586.6003
2485,bay,49700,572595.1534,572595.1534
2486,bay,49720,572603.7781,572603.7781
2487,bay,49740,572612.5787,572612.5787
2488,bay,49760,572621.5035,572621.5035
2489,bay,49780,572630.5343,572630.5343
2490,bay,49800,572639.7879,572639.7879
2491,bay,49820,572649.1818,572649.1818
2492,bay,49840,572658.7143,572658.7143
2493,bay,49860,572668.4552,572668.4552
2494,bay,49880,572678.2543,572678.2543
2495,bay,49900,572688.2301,572688.2301
2496,bay,49920,572698.3032,572698.3032
2497,bay,49940,572708.5225,572708.5225
2498,bay,49960,572718.8898,572718.8898
2499,bay,49980,572729.3603,572729.3603
2500,bay,50000,572740.0416,572740.0416
2501,bay,50020,572750.7902,572750.7902
2502,bay,50040,572761.7855,572761.7855
2503,bay,50060,572772.8793,572772.8793
2504,bay,50080,572784.1472,572784.1472
2505,bay,50100,572795.6046,572795.6046
2506,bay,50120,572807.1583,572807.1583
2507,bay,50140,572818.9754,572818.9754
2508,bay,50160,572830.8074,572830.8074
2509,bay,50180,572842.9003,572842.9003
2510,bay,50200,572855.0453,572855.0453
2511,bay,50220,572867.4357,572867.4357
2512,bay,50240,572879.9443,572879.9443
2513,bay,50260,572892.6516,572892.6516
2514,bay,50280,572905.5423,572905.5423
2515,bay,50300,572918.5382,572918.5382
2516,bay,50320,572931.7754,572931.7754
2517,bay,50340,572945.1156,572945.1156
2518,bay,50360,572958.6712,572958.6712
2519,bay,50380,572972.4452,572972.4452
2520,bay,50400,572986.3692,572986.3692
2521,bay,50420,573000.5385,573000.5385
2522,bay,50440,573014.9206,573014.9206
2523,bay,50460,573029.5087,573029.5087
2524,bay,50480,573044.273,573044.273
2525,bay,50500,573059.202,573059.202
2526,bay,50520,573074.2849,573074.2849
2527,bay,50540,573089.5113,573089.5113
2528,bay,50560,573104.8825,573104.8825
2529,bay,50580,573120.4096,573120.4096
2530,bay,50600,573136.0721,573136.0721
2531,bay,50620,573151.911,573151.911
2532,bay,50640,573167.916,573167.916
2533,bay,50660,573184.0664,573184.0664
2534,bay,50680,573200.3493,573200.3493
2535,bay,50700,573216.7717,573216.7717
2536,bay,50720,573233.2827,573233.2827
2537,bay,50740,573249.8641,573249.8641
2538,bay,50760,573266.5233,573266.5233
2539,bay,50780,573283.2404,573283.2404
2540,bay,50800,573299.9795,573299.9795
2541,bay,50820,573316.7996,573316.7996
2542,bay,50840,573333.6892,573333.6892
2543,bay,50860,573350.646,573350.646
2544,bay,50880,573367.692,573367.692
2545,bay,50900,573384.8123,573384.8123
2546,bay,50920,573401.9853,573401.9853
2547,bay,50940,573419.2258,573419.2258
2548,bay,50960,573436.5361,573436.5361
2549,bay,50980,573453.8859,573453.8859
2550,bay,51000,573471.2964,573471.2964
2551,bay,51020,573488.7585,573488.7585
2552,bay,51040,573506.2482,573506.2482
2553,bay,51060,573523.8078,573523.8078
2554,bay,51080,573541.3887,573541.3887
2555,bay,51100,573559.0273,573559.0273
2556,bay,51120,573576.7124,573576.7124
2557,bay,51140,573594.4344,573594.4344
2558,bay,51160,573612.2351,573612.2351
2559,bay,51180,573630.0708,573630.0708
2560,bay,51200,573647.9706,573647.9706
2561,bay,51220,573665.9378,573665.9378
2562,bay,51240,573683.9492,573683.9492
2563,bay,51260,573702.0379,573702.0379
2564,bay,51280,573720.194,573720.194
2565,bay,51300,573738.3934,573738.3934
2566,bay,51320,573756.6386,573756.6386
2567,bay,51340,573774.8838,573774.8838
2568,bay,51360,573793.2065,573793.2065
2569,bay,51380,573811.5697,573811.5697
2570,bay,51400,573830.0918,573830.0918
2571,bay,51420,573848.6987,573848.6987
2572,bay,51440,573867.4903,573867.4903
2573,bay,51460,573886.4024,573886.4024
2574,bay,51480,573905.3715,573905.3715
2575,bay,51500,573924.4547,573924.4547
2576,bay,51520,573943.6571,573943.6571
2577,bay,51540,573962.9693,573962.9693
2578,bay,51560,573982.3995,573982.3995
2579,bay,51580,574001.9475,574001.9475
2580,bay,51600,574021.5854,574021.5854
2581,bay,51620,574041.2973,574041.2973
2582,bay,51640,574061.0759,574061.0759
2583,bay,51660,574080.8991,574080.8991
2584,bay,51680,574100.7575,574100.7575
2585,bay,51700,574120.6451,574120.6451
2586,bay,51720,574140.5669,574140.5669
2587,bay,51740,574160.5168,574160.5168
2588,bay,51760,574180.4891,574180.4891
2589,bay,51780,574200.4754,574200.4754
2590,bay,51800,574220.4647,574220.4647
2591,bay,51820,574240.4614,574240.4614
2592,bay,51840,574260.4586,574260.4586
2593,bay,51860,574280.4583,574280.4583
2594,bay,51880,574300.4569,574300.4569
2595,bay,51900,574320.4514,574320.4514
2596,bay,51920,574340.4391,574340.4391
2597,bay,51940,574360.4196,574360.4196
2598,bay,51960,574380.3931,574380.3931
2599,bay,51980,574400.3592,574400.3592
2600,bay,52000,574420.3171,574420.3171
2601,bay,52020,574440.2751,574440.2751
2602,bay,52040,574460.2324,574460.2324
2603,bay,52060,574480.1768,574480.1768
2604,bay,52080,574500.1211,574500.1211
2605,bay,52100,574520.0559,574520.0559
2606,bay,52120,574539.9788,574539.9788
2607,bay,52140,574559.9017,574559.9017
2608,bay,52160,574579.7967,574579.7967
2609,bay,52180,574599.6916,574599.6916
2610,bay,52200,574619.5631,574619.5631
2611,bay,52220,574639.4225,574639.4225
2612,bay,52240,574659.267,574659.267
2613,bay,52260,574679.0901,574679.0901
2614,bay,52280,574698.9132,574698.9132
2615,bay,52300,574718.6969,574718.6969
2616,bay,52320,574738.4798,574738.4798
2617,bay,52340,574758.2202,574758.2202
2618,bay,52360,574777.9496,574777.9496
2619,bay,52380,574797.6269,574797.6269
2620,bay,52400,574817.2879,574817.2879
2621,bay,52420,574836.8781,574836.8781
2622,bay,52440,574856.4479,574856.4479
2623,bay,52460,574875.9416,574875.9416
2624,bay,52480,574895.4221,574895.4221
2625,bay,52500,574914.8426,574914.8426
2626,bay,52520,574934.2595,574934.2595
2627,bay,52540,574953.6254,574953.6254
2628,bay,52560,574972.9913,574972.9913
2629,bay,52580,574992.3418,574992.3418
2630,bay,52600,575011.662,575011.662
2631,bay,52620,575030.9371,575030.9371
2632,bay,52640,575050.1727,575050.1727
2633,bay,52660,575069.375,575069.375
2634,bay,52680,575088.5455,575088.5455
2635,bay,52700,575107.6729,575107.6729
2636,bay,52720,575126.7655,575126.7655
2637,bay,52740,575145.8308,575145.8308
2638,bay,52760,575164.8642,575164.8642
2639,bay,52780,575183.8593,575183.8593
2640,bay,52800,575202.8261,575202.8261
2641,bay,52820,575221.7528,575221.7528
2642,bay,52840,575240.6795,575240.6795
2643,bay,52860,575259.5835,575259.5835
2644,bay,52880,575278.4372,575278.4372
2645,bay,52900,575297.2909,575297.2909
2646,bay,52920,575316.1446,575316.1446
2647,bay,52940,575334.9407,575334.9407
2648,bay,52960,575353.7354,575353.7354
2649,bay,52980,575372.5302,575372.5302
2650,bay,53000,575391.3133,575391.3133
2651,bay,53020,575410.0691,575410.0691
2652,bay,53040,575428.8248,575428.8248
2653,bay,53060,575447.5805,575447.5805
2654,bay,53080,575466.3362,575466.3362
2655,bay,53100,575485.0851,575485.0851
2656,bay,53120,575503.7993,575503.7993
2657,bay,53140,575522.5135,575522.5135
2658,bay,53160,575541.2277,575541.2277
2659,bay,53180,575559.9325,575559.9325
2660,bay,53200,575578.5758,575578.5758
2661,bay,53220,575597.2191,575597.2191
2662,bay,53240,575615.8624,575615.8624
2663,bay,53260,575634.4973,575634.4973
2664,bay,53280,575653.085,575653.085
2665,bay,53300,575671.666,575671.666
2666,bay,53320,575690.2155,575690.2155
2667,bay,53340,575708.7565,575708.7565
2668,bay,53360,575727.2669,575727.2669
2669,bay,53380,575745.7665,575745.7665
2670,bay,53400,575764.2368,575764.2368
2671,bay,53420,575782.691,575782.691
2672,bay,53440,575801.1125,575801.1125
2673,bay,53460,575819.5339,575819.5339
2674,bay,53480,575837.9554,575837.9554
2675,bay,53500,575856.3177,575856.3177
2676,bay,53520,575874.6745,575874.6745
2677,bay,53540,575893.0313,575893.0313
2678,bay,53560,575911.333,575911.333
2679,bay,53580,575929.615,575929.615
2680,bay,53600,575947.897,575947.897
2681,bay,53620,575966.1176,575966.1176
2682,bay,53640,575984.315,575984.315
2683,bay,53660,576002.5124,576002.5124
2684,bay,53680,576020.6233,576020.6233
2685,bay,53700,576038.7187,576038.7187
2686,bay,53720,576056.7804,576056.7804
2687,bay,53740,576074.7681,576074.7681
2688,bay,53760,576092.7557,576092.7557
2689,bay,53780,576110.6759,576110.6759
2690,bay,53800,576128.5626,576128.5626
2691,bay,53820,576146.4494,576146.4494
2692,bay,53840,576164.2538,576164.2538
2693,bay,53860,576182.0483,576182.0483
2694,bay,53880,576199.8429,576199.8429
2695,bay,53900,576217.5639,576217.5639
2696,bay,53920,576235.2803,576235.2803
2697,bay,53940,576252.9947,576252.9947
2698,bay,53960,576270.6479,576270.6479
2699,bay,53980,576288.3012,576288.3012
2700,bay,54000,576305.9544,576305.9544
2701,bay,54020,576323.572,576323.572
2702,bay,54040,576341.1803,576341.1803
2703,bay,54060,576358.7885,576358.7885
