FID,AREA,PERIMETER,HYDRO_POLY,HYDRO_PO_1,HYDRO_24K_,TYPE,HNAME,Shape_Leng,Shape_Area,ORIG_FID,POINT_X,POINT_Y
2823,73544304.000000000000000,1033340.000000000000000,791,797,798,MR,SACRAMENTO RIVER,2.448454165060000,0.003476418248070,0,610209.804323000020000,4216685.092229999600000
2824,73544304.000000000000000,1033340.000000000000000,791,797,798,MR,SACRAMENTO RIVER,2.448454165060000,0.003476418248070,0,610232.367053000020000,4216697.092349999600000
2825,73544304.000000000000000,1033340.000000000000000,791,797,798,MR,SACRAMENTO RIVER,2.448454165060000,0.003476418248070,0,610241.429394999980000,4216705.092039999600000
2826,73544304.000000000000000,1033340.000000000000000,791,797,798,MR,SACRAMENTO RIVER,2.448454165060000,0.003476418248070,0,610239.741783999950000,4216711.091799999600000
2827,73544304.000000000000000,1033340.000000000000000,791,797,798,MR,SACRAMENTO RIVER,2.448454165060000,0.003476418248070,0,610241.179487999990000,4216719.091790000000000
2828,73544304.000000000000000,1033340.000000000000000,791,797,798,MR,SACRAMENTO RIVER,2.448454165060000,0.003476418248070,0,610251.742008000030000,4216729.091869999700000
2829,73544304.000000000000000,1033340.000000000000000,791,797,798,MR,SACRAMENTO RIVER,2.448454165060000,0.003476418248070,0,610263.741693999970000,4216737.091609999500000
2830,73544304.000000000000000,1033340.000000000000000,791,797,798,MR,SACRAMENTO RIVER,2.448454165060000,0.003476418248070,0,610286.554003000030000,4216744.090950000100000
2831,73544304.000000000000000,1033340.000000000000000,791,797,798,MR,SACRAMENTO RIVER,2.448454165060000,0.003476418248070,0,610292.679177999960000,4216749.091300000400000
2832,73544304.000000000000000,1033340.000000000000000,791,797,798,MR,SACRAMENTO RIVER,2.448454165060000,0.003476418248070,0,610306.053961999950000,4216767.090719999700000
2833,73544304.000000000000000,1033340.000000000000000,791,797,798,MR,SACRAMENTO RIVER,2.448454165060000,0.003476418248070,0,610333.365706000010000,4216777.090730000300000
2834,73544304.000000000000000,1033340.000000000000000,791,797,798,MR,SACRAMENTO RIVER,2.448454165060000,0.003476418248070,0,610342.366157999960000,4216784.090080000500000
2835,73544304.000000000000000,1033340.000000000000000,791,797,798,MR,SACRAMENTO RIVER,2.448454165060000,0.003476418248070,0,610354.240828000010000,4216801.090380000000000
2836,73544304.000000000000000,1033340.000000000000000,791,797,798,MR,SACRAMENTO RIVER,2.448454165060000,0.003476418248070,0,610367.990573000050000,4216811.089909999600000
2837,73544304.000000000000000,1033340.000000000000000,791,797,798,MR,SACRAMENTO RIVER,2.448454165060000,0.003476418248070,0,610378.490476000010000,4216823.089590000000000
2838,73544304.000000000000000,1033340.000000000000000,791,797,798,MR,SACRAMENTO RIVER,2.448454165060000,0.003476418248070,0,610382.740583000010000,4216846.089200000300000
2839,73544304.000000000000000,1033340.000000000000000,791,797,798,MR,SACRAMENTO RIVER,2.448454165060000,0.003476418248070,0,610397.740451000050000,4216861.088969999900000
2840,73544304.000000000000000,1033340.000000000000000,791,797,798,MR,SACRAMENTO RIVER,2.448454165060000,0.003476418248070,0,610420.302429000030000,4216873.089110000100000
2841,73544304.000000000000000,1033340.000000000000000,791,797,798,MR,SACRAMENTO RIVER,2.448454165060000,0.003476418248070,0,610479.614532000040000,4216877.088340000200000
2842,73544304.000000000000000,1033340.000000000000000,791,797,798,MR,SACRAMENTO RIVER,2.448454165060000,0.003476418248070,0,610496.427020999950000,4216881.088390000200000
2843,73544304.000000000000000,1033340.000000000000000,791,797,798,MR,SACRAMENTO RIVER,2.448454165060000,0.003476418248070,0,610509.864233999980000,4216891.088080000100000
2844,73544304.000000000000000,1033340.000000000000000,791,797,798,MR,SACRAMENTO RIVER,2.448454165060000,0.003476418248070,0,610532.363911999970000,4216917.087559999900000
2845,73544304.000000000000000,1033340.000000000000000,791,797,798,MR,SACRAMENTO RIVER,2.448454165060000,0.003476418248070,0,610580.425855000040000,4216966.086609999600000
2846,73544304.000000000000000,1033340.000000000000000,791,797,798,MR,SACRAMENTO RIVER,2.448454165060000,0.003476418248070,0,610601.550819000000000,4216992.086129999700000
2847,73544304.000000000000000,1033340.000000000000000,791,797,798,MR,SACRAMENTO RIVER,2.448454165060000,0.003476418248070,0,610622.550781999950000,4217010.086000000100000
2848,73544304.000000000000000,1033340.000000000000000,791,797,798,MR,SACRAMENTO RIVER,2.448454165060000,0.003476418248070,0,610690.112657999970000,4217076.084680000300000
2849,73544304.000000000000000,1033340.000000000000000,791,797,798,MR,SACRAMENTO RIVER,2.448454165060000,0.003476418248070,0,610708.237261999980000,4217088.084270000500000
2850,73544304.000000000000000,1033340.000000000000000,791,797,798,MR,SACRAMENTO RIVER,2.448454165060000,0.003476418248070,0,610741.112035000000000,4217142.083350000000000
2851,73544304.000000000000000,1033340.000000000000000,791,797,798,MR,SACRAMENTO RIVER,2.448454165060000,0.003476418248070,0,610775.549479000040000,4217180.083110000000000
2852,73544304.000000000000000,1033340.000000000000000,791,797,798,MR,SACRAMENTO RIVER,2.448454165060000,0.003476418248070,0,610793.674140000020000,4217192.082560000000000
2853,73544304.000000000000000,1033340.000000000000000,791,797,798,MR,SACRAMENTO RIVER,2.448454165060000,0.003476418248070,0,610838.985998000020000,4217215.081930000300000
2854,73544304.000000000000000,1033340.000000000000000,791,797,798,MR,SACRAMENTO RIVER,2.448454165060000,0.003476418248070,0,610864.423560000020000,4217248.081399999600000
2855,73544304.000000000000000,1033340.000000000000000,791,797,798,MR,SACRAMENTO RIVER,2.448454165060000,0.003476418248070,0,610906.485779999990000,4217295.080570000200000
2856,73544304.000000000000000,1033340.000000000000000,791,797,798,MR,SACRAMENTO RIVER,2.448454165060000,0.003476418248070,0,610995.234960000030000,4217372.079439999500000
2857,73544304.000000000000000,1033340.000000000000000,791,797,798,MR,SACRAMENTO RIVER,2.448454165060000,0.003476418248070,0,611086.796637000050000,4217465.077999999700000
2858,73544304.000000000000000,1033340.000000000000000,791,797,798,MR,SACRAMENTO RIVER,2.448454165060000,0.003476418248070,0,611110.796424999950000,4217492.077200000200000
2859,73544304.000000000000000,1033340.000000000000000,791,797,798,MR,SACRAMENTO RIVER,2.448454165060000,0.003476418248070,0,611131.796377000050000,4217522.077089999800000
2860,73544304.000000000000000,1033340.000000000000000,791,797,798,MR,SACRAMENTO RIVER,2.448454165060000,0.003476418248070,0,611139.296017999990000,4217525.076550000300000
2861,73544304.000000000000000,1033340.000000000000000,791,797,798,MR,SACRAMENTO RIVER,2.448454165060000,0.003476418248070,0,611146.733934000020000,4217533.076580000100000
2862,73544304.000000000000000,1033340.000000000000000,791,797,798,MR,SACRAMENTO RIVER,2.448454165060000,0.003476418248070,0,611168.046093999990000,4217539.076369999900000
2863,73544304.000000000000000,1033340.000000000000000,791,797,798,MR,SACRAMENTO RIVER,2.448454165060000,0.003476418248070,0,611187.545616999970000,4217561.076209999600000
2864,73544304.000000000000000,1033340.000000000000000,791,797,798,MR,SACRAMENTO RIVER,2.448454165060000,0.003476418248070,0,611200.920351000040000,4217580.075650000000000
2865,73544304.000000000000000,1033340.000000000000000,791,797,798,MR,SACRAMENTO RIVER,2.448454165060000,0.003476418248070,0,611223.545404999980000,4217601.075280000500000
2866,73544304.000000000000000,1033340.000000000000000,791,797,798,MR,SACRAMENTO RIVER,2.448454165060000,0.003476418248070,0,611241.545225000010000,4217622.074850000400000
2867,73544304.000000000000000,1033340.000000000000000,791,797,798,MR,SACRAMENTO RIVER,2.448454165060000,0.003476418248070,0,611261.170071000000000,4217637.074559999600000
2868,73544304.000000000000000,1033340.000000000000000,791,797,798,MR,SACRAMENTO RIVER,2.448454165060000,0.003476418248070,0,611307.669975999980000,4217681.074000000000000
2869,73544304.000000000000000,1033340.000000000000000,791,797,798,MR,SACRAMENTO RIVER,2.448454165060000,0.003476418248070,0,611400.731375999980000,4217779.072030000400000
2870,73544304.000000000000000,1033340.000000000000000,791,797,798,MR,SACRAMENTO RIVER,2.448454165060000,0.003476418248070,0,611487.917935000030000,4217865.070770000100000
2871,73544304.000000000000000,1033340.000000000000000,791,797,798,MR,SACRAMENTO RIVER,2.448454165060000,0.003476418248070,0,611510.480698000060000,4217889.070319999900000
2872,73544304.000000000000000,1033340.000000000000000,791,797,798,MR,SACRAMENTO RIVER,2.448454165060000,0.003476418248070,0,611520.730394999960000,4217909.069849999600000
2873,73544304.000000000000000,1033340.000000000000000,791,797,798,MR,SACRAMENTO RIVER,2.448454165060000,0.003476418248070,0,611526.480546999960000,4217939.069679999700000
2874,73544304.000000000000000,1033340.000000000000000,791,797,798,MR,SACRAMENTO RIVER,2.448454165060000,0.003476418248070,0,611562.667319000000000,4217966.068819999700000
2875,73544304.000000000000000,1033340.000000000000000,791,797,798,MR,SACRAMENTO RIVER,2.448454165060000,0.003476418248070,0,611614.042032000030000,4217994.068280000200000
2876,73544304.000000000000000,1033340.000000000000000,791,797,798,MR,SACRAMENTO RIVER,2.448454165060000,0.003476418248070,0,611630.604528000000000,4218001.068300000400000
2877,73544304.000000000000000,1033340.000000000000000,791,797,798,MR,SACRAMENTO RIVER,2.448454165060000,0.003476418248070,0,611654.979134000020000,4218007.067529999700000
2878,73544304.000000000000000,1033340.000000000000000,791,797,798,MR,SACRAMENTO RIVER,2.448454165060000,0.003476418248070,0,611663.978866999970000,4218012.067630000400000
2879,73544304.000000000000000,1033340.000000000000000,791,797,798,MR,SACRAMENTO RIVER,2.448454165060000,0.003476418248070,0,611673.041839999960000,4218021.067470000100000
2880,73544304.000000000000000,1033340.000000000000000,791,797,798,MR,SACRAMENTO RIVER,2.448454165060000,0.003476418248070,0,611672.791357000010000,4218030.067239999800000
2881,73544304.000000000000000,1033340.000000000000000,791,797,798,MR,SACRAMENTO RIVER,2.448454165060000,0.003476418248070,0,611664.916539000000000,4218051.067339999600000
2882,73544304.000000000000000,1033340.000000000000000,791,797,798,MR,SACRAMENTO RIVER,2.448454165060000,0.003476418248070,0,611664.791441999960000,4218062.067060000300000
2883,73544304.000000000000000,1033340.000000000000000,791,797,798,MR,SACRAMENTO RIVER,2.448454165060000,0.003476418248070,0,611670.666697000040000,4218075.066949999900000
2884,73544304.000000000000000,1033340.000000000000000,791,797,798,MR,SACRAMENTO RIVER,2.448454165060000,0.003476418248070,0,611690.166663000010000,4218104.066189999700000
2885,73544304.000000000000000,1033340.000000000000000,791,797,798,MR,SACRAMENTO RIVER,2.448454165060000,0.003476418248070,0,611702.103881999970000,4218115.066399999900000
2886,73544304.000000000000000,1033340.000000000000000,791,797,798,MR,SACRAMENTO RIVER,2.448454165060000,0.003476418248070,0,611740.290999999970000,4218118.065790000400000
2887,73544304.000000000000000,1033340.000000000000000,791,797,798,MR,SACRAMENTO RIVER,2.448454165060000,0.003476418248070,0,611756.853489000000000,4218124.065940000100000
2888,73544304.000000000000000,1033340.000000000000000,791,797,798,MR,SACRAMENTO RIVER,2.448454165060000,0.003476418248070,0,611770.353108000010000,4218132.065650000200000
2889,73544304.000000000000000,1033340.000000000000000,791,797,798,MR,SACRAMENTO RIVER,2.448454165060000,0.003476418248070,0,611801.978263000030000,4218171.065019999600000
2890,73544304.000000000000000,1033340.000000000000000,791,797,798,MR,SACRAMENTO RIVER,2.448454165060000,0.003476418248070,0,611816.978086999970000,4218180.064829999600000
2891,73544304.000000000000000,1033340.000000000000000,791,797,798,MR,SACRAMENTO RIVER,2.448454165060000,0.003476418248070,0,611848.914815000030000,4218188.064469999600000
2892,73544304.000000000000000,1033340.000000000000000,791,797,798,MR,SACRAMENTO RIVER,2.448454165060000,0.003476418248070,0,611863.789909000040000,4218206.063980000100000
2893,73544304.000000000000000,1033340.000000000000000,791,797,798,MR,SACRAMENTO RIVER,2.448454165060000,0.003476418248070,0,611871.165233999960000,4218221.064030000000000
2894,73544304.000000000000000,1033340.000000000000000,791,797,798,MR,SACRAMENTO RIVER,2.448454165060000,0.003476418248070,0,611881.664693000030000,4218234.063889999900000
2895,73544304.000000000000000,1033340.000000000000000,791,797,798,MR,SACRAMENTO RIVER,2.448454165060000,0.003476418248070,0,611908.914544000060000,4218246.063360000000000
2896,73544304.000000000000000,1033340.000000000000000,791,797,798,MR,SACRAMENTO RIVER,2.448454165060000,0.003476418248070,0,611921.039603000040000,4218254.063099999900000
2897,73544304.000000000000000,1033340.000000000000000,791,797,798,MR,SACRAMENTO RIVER,2.448454165060000,0.003476418248070,0,611931.414243999990000,4218270.062959999800000
2898,73544304.000000000000000,1033340.000000000000000,791,797,798,MR,SACRAMENTO RIVER,2.448454165060000,0.003476418248070,0,611947.914309000010000,4218287.062549999900000
2899,73544304.000000000000000,1033340.000000000000000,791,797,798,MR,SACRAMENTO RIVER,2.448454165060000,0.003476418248070,0,611976.538951999970000,4218304.062029999700000
2900,73544304.000000000000000,1033340.000000000000000,791,797,798,MR,SACRAMENTO RIVER,2.448454165060000,0.003476418248070,0,611991.788651000010000,4218317.062070000000000
2901,73544304.000000000000000,1033340.000000000000000,791,797,798,MR,SACRAMENTO RIVER,2.448454165060000,0.003476418248070,0,612015.850841999990000,4218327.061649999600000
2902,73544304.000000000000000,1033340.000000000000000,791,797,798,MR,SACRAMENTO RIVER,2.448454165060000,0.003476418248070,0,612027.913621000010000,4218338.061839999600000
2903,73544304.000000000000000,1033340.000000000000000,791,797,798,MR,SACRAMENTO RIVER,2.448454165060000,0.003476418248070,0,612048.788239000020000,4218374.060899999900000
2904,73544304.000000000000000,1033340.000000000000000,791,797,798,MR,SACRAMENTO RIVER,2.448454165060000,0.003476418248070,0,612078.788165000030000,4218409.060759999800000
2905,73544304.000000000000000,1033340.000000000000000,791,797,798,MR,SACRAMENTO RIVER,2.448454165060000,0.003476418248070,0,612090.725734999990000,4218417.060449999800000
2906,73544304.000000000000000,1033340.000000000000000,791,797,798,MR,SACRAMENTO RIVER,2.448454165060000,0.003476418248070,0,612101.475681000040000,4218420.060150000300000
2907,73544304.000000000000000,1033340.000000000000000,791,797,798,MR,SACRAMENTO RIVER,2.448454165060000,0.003476418248070,0,612125.287385000030000,4218447.059670000300000
2908,73544304.000000000000000,1033340.000000000000000,791,797,798,MR,SACRAMENTO RIVER,2.448454165060000,0.003476418248070,0,612191.849498000000000,4218490.058950000400000
2909,73544304.000000000000000,1033340.000000000000000,791,797,798,MR,SACRAMENTO RIVER,2.448454165060000,0.003476418248070,0,612230.911675999990000,4218527.057970000400000
2910,73544304.000000000000000,1033340.000000000000000,791,797,798,MR,SACRAMENTO RIVER,2.448454165060000,0.003476418248070,0,612253.474254000000000,4218544.057670000000000
2911,73544304.000000000000000,1033340.000000000000000,791,797,798,MR,SACRAMENTO RIVER,2.448454165060000,0.003476418248070,0,612273.161428999970000,4218555.057830000300000
2912,73544304.000000000000000,1033340.000000000000000,791,797,798,MR,SACRAMENTO RIVER,2.448454165060000,0.003476418248070,0,612403.972844999980000,4218674.055499999800000
2913,73544304.000000000000000,1033340.000000000000000,791,797,798,MR,SACRAMENTO RIVER,2.448454165060000,0.003476418248070,0,612470.222040000020000,4218720.054189999600000
2914,73544304.000000000000000,1033340.000000000000000,791,797,798,MR,SACRAMENTO RIVER,2.448454165060000,0.003476418248070,0,612545.471417999940000,4218790.052950000400000
2915,73544304.000000000000000,1033340.000000000000000,791,797,798,MR,SACRAMENTO RIVER,2.448454165060000,0.003476418248070,0,612578.346402000050000,4218833.052570000300000
2916,73544304.000000000000000,1033340.000000000000000,791,797,798,MR,SACRAMENTO RIVER,2.448454165060000,0.003476418248070,0,612630.908334000040000,4218884.051579999700000
2917,73544304.000000000000000,1033340.000000000000000,791,797,798,MR,SACRAMENTO RIVER,2.448454165060000,0.003476418248070,0,612653.408462999970000,4218904.050839999700000
